enterprise_id,application_number,kvic_branch_code,financial_year,application_date,sanction_date,disbursement_date,state,district,block,location_type,gender,category,age,education_level,is_physically_challenged,sector,activity,enterprise_status,previous_enterprise_id,project_cost_rs,margin_money_subsidy_rs,subsidy_percentage,bank_loan_amount_rs,beneficiary_contribution_rs,bank_name,bank_branch,employment_at_setup,male_employees,female_employees,current_employment,is_second_loan_availed,second_loan_date,upgraded_to_small_enterprise,upgrade_date,additional_employment_after_upgrade,operational_status,last_inspection_date,annual_turnover_rs,sustainability_score
PMEGP-2025-003738,APP-880630,KVIC-UTT-15,2023-24,2023-04-05,2023-05-11,2023-06-27,Uttar Pradesh,Meerut,Meerut-Block-4,Urban,Male,OBC,41,Technical/ITI,False,Service,Transportation,New,,332268,56668.06,17.05,242373.14,33226.8,Indian Bank,Indian-Meerut-3,4,2,2,3,False,,False,,0,Operational,2024-03-18,791777.42,69
PMEGP-2023-003739,APP-819453,KVIC-TAM-13,2025-26,2025-08-11,2025-10-19,2025-11-17,Tamil Nadu,Salem,Salem-Block-1,Rural,Male,OBC,48,12th Pass,False,Service,Entertainment Services,New,,985870,267772.21,27.16,619510.79,98587.0,Punjab National Bank,Punjab-Salem-8,5,3,2,6,False,,False,,0,Operational,2026-06-04,3275580.86,71
PMEGP-2024-003740,APP-187499,KVIC-ASS-08,2025-26,2025-11-03,2026-01-11,2026-02-24,Assam,Dibrugarh,Dibrugarh-Block-5,Rural,Male,OBC,28,10th Pass,False,Manufacturing,Chemical & Chemical Products,New,,788616,271009.44,34.37,438744.96,78861.6,IndusInd Bank,IndusInd-Dibrugarh-8,9,3,6,9,False,,False,,0,Operational,2026-11-19,1925363.18,75
PMEGP-2025-003741,APP-746813,KVIC-WES-03,2025-26,2025-06-03,2025-09-01,2025-10-17,West Bengal,Durgapur,Durgapur-Block-1,Urban,Male,General,54,10th Pass,False,Service,Education & Training,New,,658535,146630.28,22.27,446051.22,65853.5,Indian Bank,Indian-Durgapur-6,2,1,1,6,False,,False,,0,Operational,2026-06-08,1555178.15,84
PMEGP-2023-003742,APP-215041,KVIC-MAH-18,2025-26,2025-07-26,2025-09-04,2025-10-19,Maharashtra,Nagpur,Nagpur-Block-3,Urban,Female,OBC,33,Graduate,False,Service,Transportation,New,,760992,186568.17,24.52,498324.63,76099.2,Punjab National Bank,Punjab-Nagpur-4,4,2,2,0,False,,False,,0,Closed,2026-06-15,0.0,35
PMEGP-2024-003743,APP-449959,KVIC-GUJ-16,2025-26,2025-04-07,2025-05-19,2025-06-15,Gujarat,Rajkot,Rajkot-Block-1,Rural,Male,OBC,40,Post Graduate,False,Manufacturing,Non-Metallic Products,New,,2273259,667560.58,29.37,1378372.52,227325.9,Axis Bank,Axis-Rajkot-9,10,4,6,13,False,,False,,0,Under Observation,2026-04-05,1261825.33,49
PMEGP-2025-003744,APP-777088,KVIC-KER-09,2025-26,2025-10-08,2025-11-25,2026-01-06,Kerala,Kozhikode,Kozhikode-Block-3,Rural,Female,General,55,10th Pass,False,Service,Hotel & Restaurant,New,,740312,208818.08,28.21,457462.72,74031.2,Central Bank of India,Central-Kozhikode-4,6,2,4,6,False,,False,,0,Operational,2026-08-01,1255020.83,89
PMEGP-2023-003745,APP-233269,KVIC-BIH-16,2023-24,2023-09-16,2023-12-12,2024-01-16,Bihar,Darbhanga,Darbhanga-Block-4,Rural,Male,OBC,38,Below 10th,False,Manufacturing,Bakery Products,New,,1236857,356790.04,28.85,756381.26,123685.7,State Bank of India,State-Darbhanga-4,4,2,2,7,False,,False,,0,Operational,2024-07-30,4101148.5,71
PMEGP-2024-003746,APP-425417,KVIC-RAJ-14,2025-26,2025-10-13,2025-12-24,2026-02-01,Rajasthan,Jaipur,Jaipur-Block-5,Urban,Male,SC,41,Technical/ITI,False,Manufacturing,Non-Metallic Products,New,,1799519,541587.17,30.1,1077979.93,179951.9,ICICI Bank,ICICI-Jaipur-7,6,2,4,11,False,,False,,0,Operational,2026-10-07,4905807.1,74
PMEGP-2025-003747,APP-602602,KVIC-GUJ-11,2025-26,2025-08-04,2025-09-08,2025-10-07,Gujarat,Ahmedabad,Ahmedabad-Block-2,Rural,Male,General,36,Technical/ITI,False,Service,Entertainment Services,New,,743827,235117.68,31.61,434326.62,74382.7,IndusInd Bank,IndusInd-Ahmedabad-4,4,3,1,0,False,,False,,0,Closed,2026-04-11,0.0,23
PMEGP-2023-003748,APP-486551,KVIC-PUN-14,2023-24,2023-11-21,2024-02-11,2024-03-05,Punjab,Bathinda,Bathinda-Block-4,Rural,Male,OBC,45,12th Pass,False,Manufacturing,Non-Metallic Products,New,,2103133,645463.62,30.69,1247356.08,210313.3,Bank of Baroda,Bank-Bathinda-1,9,6,3,14,True,2026-01-22,False,,0,Operational,2024-09-13,6442144.9,92
PMEGP-2024-003749,APP-347789,KVIC-WES-15,2025-26,2025-09-03,2025-10-17,2025-11-14,West Bengal,Asansol,Asansol-Block-4,Urban,Male,General,37,12th Pass,False,Manufacturing,Mineral Products,New,,699143,142171.21,20.34,487057.49,69914.3,State Bank of India,State-Asansol-9,7,3,4,8,False,,False,,0,Operational,2026-10-09,2343569.2,80
PMEGP-2025-003750,APP-227930,KVIC-BIH-01,2025-26,2025-10-09,2025-12-27,2026-01-18,Bihar,Gaya,Gaya-Block-1,Urban,Male,General,34,Technical/ITI,False,Manufacturing,Paper & Paper Products,New,,573763,101247.32,17.65,415139.38,57376.3,ICICI Bank,ICICI-Gaya-4,8,4,4,8,False,,False,,0,Operational,2026-11-16,1848431.4,88
PMEGP-2023-003751,APP-817411,KVIC-KAR-07,2025-26,2025-04-30,2025-07-27,2025-09-11,Karnataka,Mysuru,Mysuru-Block-1,Rural,Male,SC,26,Technical/ITI,False,Service,Retail Trade,New,,658377,172437.26,26.19,420102.04,65837.7,Indian Bank,Indian-Mysuru-7,4,2,2,8,False,,False,,0,Operational,2026-09-05,1364131.0,76
PMEGP-2024-003752,APP-201128,KVIC-MAD-16,2023-24,2023-12-13,2024-03-11,2024-04-12,Madhya Pradesh,Ujjain,Ujjain-Block-5,Rural,Male,General,50,Post Graduate,False,Manufacturing,Rubber & Plastic Products,New,,1573724,511083.1,32.48,905268.5,157372.4,Union Bank of India,Union-Ujjain-6,11,4,7,16,False,,False,,0,Operational,2025-03-16,5061868.75,88
PMEGP-2025-003753,APP-472788,KVIC-MAD-10,2024-25,2024-11-25,2025-02-07,2025-03-31,Madhya Pradesh,Bhopal,Bhopal-Block-1,Urban,Female,ST,26,Graduate,False,Manufacturing,Electronics & IT Hardware,New,,2267096,740420.31,32.66,1299966.09,226709.6,Union Bank of India,Union-Bhopal-7,4,3,1,2,False,,False,,0,Operational,2026-01-01,1905614.95,83
PMEGP-2023-003754,APP-842888,KVIC-HAR-04,2025-26,2025-05-16,2025-08-05,2025-09-03,Haryana,Karnal,Karnal-Block-3,Rural,Male,General,22,Post Graduate,False,Service,Logistics & Warehousing,Upgraded,PMEGP-2022-008710,998936,282850.08,28.32,616192.32,99893.6,Central Bank of India,Central-Karnal-9,5,3,2,9,False,,False,,0,Operational,2026-07-13,3103793.0,92
PMEGP-2024-003755,APP-546335,KVIC-PUN-05,2023-24,2024-01-03,2024-03-15,2024-05-07,Punjab,Bathinda,Bathinda-Block-3,Urban,Male,General,22,Below 10th,False,Manufacturing,Wood Products,Upgraded,PMEGP-2020-025249,2469895,397300.86,16.09,1825604.64,246989.5,Bank of India,Bank-Bathinda-1,6,2,4,4,False,,False,,0,Operational,2025-01-23,2522510.18,94
PMEGP-2025-003756,APP-246601,KVIC-GUJ-15,2024-25,2024-08-12,2024-09-17,2024-10-08,Gujarat,Surat,Surat-Block-1,Rural,Male,OBC,47,12th Pass,False,Service,Hotel & Restaurant,New,,433785,123169.09,28.39,267237.41,43378.5,Canara Bank,Canara-Surat-6,3,1,2,5,False,,False,,0,Operational,2025-09-06,650757.66,76
PMEGP-2023-003757,APP-599527,KVIC-KER-03,2024-25,2024-11-10,2024-12-13,2025-01-12,Kerala,Kollam,Kollam-Block-4,Urban,Female,OBC,22,Post Graduate,False,Manufacturing,Paper & Paper Products,New,,2149531,495693.32,23.06,1438884.58,214953.1,Axis Bank,Axis-Kollam-10,5,3,2,10,False,,False,,0,Operational,2025-07-24,5962908.61,74
PMEGP-2024-003758,APP-910310,KVIC-WES-13,2025-26,2025-06-21,2025-08-03,2025-09-20,West Bengal,Siliguri,Siliguri-Block-4,Rural,Male,SC,25,10th Pass,False,Service,Professional Services,New,,987533,249906.56,25.31,638873.14,98753.3,ICICI Bank,ICICI-Siliguri-8,5,2,3,10,False,,False,,0,Operational,2026-06-23,2185302.34,69
PMEGP-2025-003759,APP-219049,KVIC-RAJ-13,2025-26,2025-09-10,2025-12-09,2026-01-05,Rajasthan,Kota,Kota-Block-3,Urban,Female,General,25,12th Pass,False,Manufacturing,Agro-based Products,New,,975381,172336.24,17.67,705506.66,97538.1,Punjab National Bank,Punjab-Kota-6,6,4,2,7,False,,False,,0,Operational,2026-12-26,1052062.31,93
PMEGP-2023-003760,APP-418945,KVIC-PUN-08,2024-25,2025-01-11,2025-04-03,2025-05-29,Punjab,Bathinda,Bathinda-Block-3,Rural,Female,SC,25,10th Pass,False,Service,Retail Trade,New,,233434,70113.26,30.04,139977.34,23343.4,HDFC Bank,HDFC-Bathinda-6,6,2,4,4,False,,False,,0,Operational,2026-02-12,224332.69,66
PMEGP-2024-003761,APP-916536,KVIC-GUJ-02,2023-24,2023-04-16,2023-07-10,2023-08-05,Gujarat,Ahmedabad,Ahmedabad-Block-4,Rural,Male,OBC,34,Graduate,False,Service,Professional Services,Upgraded,PMEGP-2019-012015,455484,148531.05,32.61,261404.55,45548.4,Central Bank of India,Central-Ahmedabad-4,3,1,2,2,False,,False,,0,Operational,2024-03-24,1067946.56,74
PMEGP-2025-003762,APP-956948,KVIC-MAH-04,2025-26,2025-09-10,2025-10-19,2025-11-22,Maharashtra,Nagpur,Nagpur-Block-4,Rural,Female,General,53,Post Graduate,True,Service,Repair & Maintenance,New,,612644,155296.13,25.35,396083.47,61264.4,Bank of Baroda,Bank-Nagpur-2,8,4,4,13,False,,False,,0,Operational,2026-09-18,576949.05,84
PMEGP-2023-003763,APP-995020,KVIC-KER-06,2025-26,2025-09-16,2025-12-07,2026-01-09,Kerala,Kochi,Kochi-Block-5,Rural,Female,OBC,27,Below 10th,False,Service,Hotel & Restaurant,New,,719057,235984.7,32.82,411166.6,71905.7,Bank of Baroda,Bank-Kochi-8,4,1,3,4,False,,False,,0,Operational,2026-07-28,1751298.68,87
PMEGP-2024-003764,APP-457200,KVIC-ODI-16,2024-25,2024-05-15,2024-08-10,2024-09-24,Odisha,Rourkela,Rourkela-Block-1,Urban,Male,OBC,47,10th Pass,False,Service,Hotel & Restaurant,New,,435837,106423.58,24.42,285829.72,43583.7,Bank of Baroda,Bank-Rourkela-5,7,4,3,5,False,,False,,0,Operational,2025-09-08,967196.35,92
PMEGP-2025-003765,APP-861861,KVIC-TEL-14,2025-26,2025-06-10,2025-08-16,2025-09-24,Telangana,Hyderabad,Hyderabad-Block-5,Rural,Female,OBC,41,Below 10th,False,Manufacturing,Electronics & IT Hardware,New,,1331300,350286.82,26.31,847883.18,133130.0,Indian Bank,Indian-Hyderabad-3,10,4,6,9,False,,False,,0,Operational,2026-06-01,1088676.09,76
PMEGP-2023-003766,APP-607758,KVIC-ASS-17,2025-26,2025-04-14,2025-06-10,2025-07-15,Assam,Nagaon,Nagaon-Block-4,Rural,Male,OBC,48,10th Pass,False,Service,Entertainment Services,New,,424583,127159.73,29.95,254964.97,42458.3,Central Bank of India,Central-Nagaon-9,4,2,2,9,False,,False,,0,Operational,2026-05-09,373615.09,68
PMEGP-2024-003767,APP-808935,KVIC-MAH-19,2025-26,2025-07-28,2025-09-03,2025-09-29,Maharashtra,Aurangabad,Aurangabad-Block-5,Rural,Female,OBC,33,Technical/ITI,False,Service,Logistics & Warehousing,New,,834441,246154.79,29.5,504842.11,83444.1,Punjab National Bank,Punjab-Aurangabad-8,5,2,3,10,False,,False,,0,Operational,2026-03-28,2749307.15,86
PMEGP-2025-003768,APP-888643,KVIC-UTT-15,2025-26,2025-08-04,2025-10-13,2025-10-28,Uttar Pradesh,Kanpur,Kanpur-Block-2,Rural,Female,OBC,48,10th Pass,False,Service,Professional Services,New,,490086,125291.61,25.57,315785.79,49008.6,Union Bank of India,Union-Kanpur-6,3,2,1,8,False,,False,,0,Operational,2026-09-02,1441905.44,92
PMEGP-2023-003769,APP-404318,KVIC-UTT-18,2024-25,2024-07-10,2024-08-09,2024-10-07,Uttar Pradesh,Kanpur,Kanpur-Block-5,Rural,Male,SC,52,Post Graduate,False,Manufacturing,Leather Products,New,,2082750,671458.36,32.24,1203016.64,208275.0,State Bank of India,State-Kanpur-7,7,3,4,11,False,,False,,0,Operational,2025-07-01,2720447.52,91
PMEGP-2024-003770,APP-691433,KVIC-MAH-18,2025-26,2025-06-18,2025-09-03,2025-10-26,Maharashtra,Aurangabad,Aurangabad-Block-4,Urban,Female,SC,40,Post Graduate,False,Service,Logistics & Warehousing,New,,736034,230073.62,31.26,432356.98,73603.4,Central Bank of India,Central-Aurangabad-5,6,3,3,0,False,,False,,0,Closed,2026-10-19,0.0,15
PMEGP-2025-003771,APP-108083,KVIC-TAM-18,2025-26,2025-05-24,2025-08-08,2025-09-29,Tamil Nadu,Coimbatore,Coimbatore-Block-4,Urban,Female,OBC,46,Post Graduate,False,Service,Repair & Maintenance,New,,226878,48457.43,21.36,155732.77,22687.8,Axis Bank,Axis-Coimbatore-4,5,2,3,8,False,,False,,0,Operational,2026-07-01,775930.58,88
PMEGP-2023-003772,APP-931034,KVIC-ODI-16,2023-24,2023-12-08,2024-02-10,2024-03-19,Odisha,Rourkela,Rourkela-Block-3,Urban,Male,OBC,45,12th Pass,False,Service,IT & ITES,New,,204463,50831.58,24.86,133185.12,20446.3,ICICI Bank,ICICI-Rourkela-3,4,2,2,8,False,,False,,0,Operational,2024-11-27,685594.14,71
PMEGP-2024-003773,APP-118943,KVIC-TAM-12,2023-24,2023-12-15,2024-01-21,2024-02-19,Tamil Nadu,Coimbatore,Coimbatore-Block-2,Rural,Male,ST,50,12th Pass,False,Manufacturing,Textile & Garments,New,,1042500,358295.16,34.37,579954.84,104250.0,Punjab National Bank,Punjab-Coimbatore-3,5,2,3,9,False,,False,,0,Operational,2024-11-25,1684353.09,74
PMEGP-2025-003774,APP-889016,KVIC-KER-09,2023-24,2023-08-01,2023-10-14,2023-11-21,Kerala,Thiruvananthapuram,Thiruvananthapuram-Block-5,Rural,Male,OBC,41,12th Pass,False,Manufacturing,Agro-based Products,New,,1856579,511874.02,27.57,1159047.08,185657.9,Axis Bank,Axis-Thiruvananthapuram-8,6,3,3,5,False,,False,,0,Operational,2024-07-31,5770757.71,89
PMEGP-2023-003775,APP-697803,KVIC-WES-09,2025-26,2025-05-09,2025-07-20,2025-08-31,West Bengal,Howrah,Howrah-Block-2,Rural,Male,SC,52,Graduate,False,Manufacturing,Non-Metallic Products,New,,505118,170180.79,33.69,284425.41,50511.8,Canara Bank,Canara-Howrah-9,5,2,3,3,False,,False,,0,Operational,2026-06-30,450803.92,95
PMEGP-2024-003776,APP-173680,KVIC-GUJ-17,2023-24,2023-05-02,2023-06-04,2023-06-28,Gujarat,Vadodara,Vadodara-Block-5,Rural,Female,General,48,12th Pass,False,Manufacturing,Food Processing,New,,1819027,510837.21,28.08,1126287.09,181902.7,Central Bank of India,Central-Vadodara-10,6,4,2,20,False,,True,2025-06-10,10,Operational,2024-05-27,5839329.69,72
PMEGP-2025-003777,APP-790002,KVIC-ODI-17,2024-25,2025-02-22,2025-04-07,2025-05-31,Odisha,Cuttack,Cuttack-Block-2,Rural,Male,ST,33,Technical/ITI,False,Manufacturing,Wood Products,New,,1605161,541303.21,33.72,903341.69,160516.1,Central Bank of India,Central-Cuttack-7,11,6,5,12,False,,False,,0,Operational,2026-04-17,2928194.61,88
PMEGP-2023-003778,APP-935156,KVIC-ODI-12,2023-24,2023-10-22,2023-12-24,2024-02-14,Odisha,Sambalpur,Sambalpur-Block-2,Urban,Male,OBC,53,Below 10th,False,Service,Repair & Maintenance,New,,420613,86348.52,20.53,292203.18,42061.3,HDFC Bank,HDFC-Sambalpur-7,6,4,2,5,True,2025-08-25,False,,0,Operational,2024-11-09,598841.68,70
PMEGP-2024-003779,APP-878859,KVIC-UTT-20,2023-24,2023-06-12,2023-07-27,2023-09-01,Uttar Pradesh,Agra,Agra-Block-5,Rural,Female,SC,36,Graduate,False,Manufacturing,Rubber & Plastic Products,Upgraded,PMEGP-2018-015260,2036698,571383.43,28.05,1261644.77,203669.8,Axis Bank,Axis-Agra-6,5,3,2,4,False,,False,,0,Operational,2024-07-25,1806956.82,84
PMEGP-2025-003780,APP-648163,KVIC-GUJ-01,2023-24,2023-04-13,2023-06-06,2023-07-24,Gujarat,Bhavnagar,Bhavnagar-Block-4,Urban,Male,OBC,33,10th Pass,False,Manufacturing,Paper & Paper Products,New,,870167,196214.0,22.55,586936.3,87016.7,ICICI Bank,ICICI-Bhavnagar-10,8,3,5,6,False,,False,,0,Operational,2024-06-06,2731901.19,77
PMEGP-2023-003781,APP-586222,KVIC-WES-18,2023-24,2023-06-18,2023-09-02,2023-09-26,West Bengal,Asansol,Asansol-Block-2,Rural,Male,OBC,26,Below 10th,False,Manufacturing,Metal Products,New,,1347583,424742.0,31.52,788082.7,134758.3,Central Bank of India,Central-Asansol-8,10,4,6,0,False,,False,,0,Closed,2024-07-15,0.0,31
PMEGP-2024-003782,APP-846590,KVIC-MAD-03,2024-25,2024-07-27,2024-10-09,2024-12-01,Madhya Pradesh,Bhopal,Bhopal-Block-5,Rural,Male,OBC,23,12th Pass,False,Service,Logistics & Warehousing,New,,804217,217893.98,27.09,505901.32,80421.7,Central Bank of India,Central-Bhopal-5,5,2,3,0,False,,False,,0,Closed,2025-07-24,0.0,11
PMEGP-2025-003783,APP-479113,KVIC-GUJ-06,2023-24,2023-07-20,2023-10-02,2023-11-17,Gujarat,Ahmedabad,Ahmedabad-Block-4,Rural,Male,OBC,37,10th Pass,False,Manufacturing,Non-Metallic Products,New,,746098,229455.39,30.75,442032.81,74609.8,State Bank of India,State-Ahmedabad-4,6,3,3,6,True,2025-04-08,False,,0,Operational,2024-10-04,941690.98,87
PMEGP-2023-003784,APP-595173,KVIC-RAJ-18,2025-26,2025-08-06,2025-09-17,2025-10-26,Rajasthan,Jaipur,Jaipur-Block-5,Rural,Male,ST,38,Post Graduate,False,Service,Hotel & Restaurant,New,,843942,237128.93,28.1,522418.87,84394.2,HDFC Bank,HDFC-Jaipur-7,8,3,5,12,False,,False,,0,Operational,2026-05-14,924729.46,71
PMEGP-2024-003785,APP-248091,KVIC-WES-16,2025-26,2025-08-27,2025-10-15,2025-10-31,West Bengal,Howrah,Howrah-Block-3,Rural,Male,OBC,32,12th Pass,False,Manufacturing,Metal Products,New,,1345059,438761.13,32.62,771791.97,134505.9,Canara Bank,Canara-Howrah-10,11,4,7,14,False,,False,,0,Operational,2026-08-28,1391533.68,89
PMEGP-2025-003786,APP-254584,KVIC-BIH-01,2024-25,2024-10-21,2025-01-01,2025-03-01,Bihar,Bhagalpur,Bhagalpur-Block-1,Rural,Male,OBC,50,10th Pass,False,Manufacturing,Rubber & Plastic Products,New,,2447726,702754.07,28.71,1500199.33,244772.6,Axis Bank,Axis-Bhagalpur-5,6,4,2,9,False,,False,,0,Operational,2026-01-09,7702952.8,89
PMEGP-2023-003787,APP-930556,KVIC-PUN-14,2024-25,2024-04-05,2024-05-06,2024-06-27,Punjab,Bathinda,Bathinda-Block-5,Rural,Female,SC,48,Technical/ITI,False,Manufacturing,Agro-based Products,New,,1692112,506223.9,29.92,1016676.9,169211.2,Bank of Baroda,Bank-Bathinda-5,8,5,3,6,False,,False,,0,Under Observation,2025-03-17,1048031.98,42
PMEGP-2024-003788,APP-380266,KVIC-BIH-12,2025-26,2025-09-05,2025-10-06,2025-11-09,Bihar,Muzaffarpur,Muzaffarpur-Block-2,Rural,Male,OBC,52,12th Pass,False,Manufacturing,Paper & Paper Products,New,,973285,287842.03,29.57,588114.47,97328.5,Union Bank of India,Union-Muzaffarpur-6,6,3,3,10,False,,False,,0,Operational,2026-07-22,2098584.9,84
PMEGP-2025-003789,APP-692797,KVIC-UTT-19,2024-25,2024-10-18,2024-11-23,2025-01-22,Uttar Pradesh,Agra,Agra-Block-4,Rural,Female,General,49,Graduate,False,Service,Transportation,New,,356760,101831.01,28.54,219252.99,35676.0,Bank of Baroda,Bank-Agra-3,7,2,5,11,False,,False,,0,Operational,2025-10-07,608424.75,92
PMEGP-2023-003790,APP-497266,KVIC-ASS-02,2024-25,2025-03-12,2025-04-16,2025-05-21,Assam,Silchar,Silchar-Block-2,Rural,Female,SC,21,10th Pass,False,Manufacturing,Metal Products,New,,523296,131636.94,25.16,339329.46,52329.6,Bank of Baroda,Bank-Silchar-8,8,5,3,6,False,,False,,0,Operational,2026-03-18,1091577.24,91
PMEGP-2024-003791,APP-539850,KVIC-WES-18,2023-24,2024-02-08,2024-04-08,2024-06-06,West Bengal,Siliguri,Siliguri-Block-2,Rural,Female,OBC,23,12th Pass,False,Service,Hotel & Restaurant,New,,464392,128087.84,27.58,289864.96,46439.2,Bank of India,Bank-Siliguri-4,8,3,5,12,False,,False,,0,Operational,2025-05-18,1257297.78,84
PMEGP-2025-003792,APP-810401,KVIC-BIH-02,2025-26,2025-04-03,2025-05-10,2025-06-21,Bihar,Patna,Patna-Block-2,Urban,Male,General,52,12th Pass,False,Service,Retail Trade,Upgraded,PMEGP-2023-001658,622096,149582.59,24.04,410303.81,62209.6,ICICI Bank,ICICI-Patna-10,7,3,4,6,False,,False,,0,Operational,2026-03-17,1486679.14,76
PMEGP-2023-003793,APP-655475,KVIC-KAR-05,2024-25,2024-09-25,2024-12-23,2025-02-12,Karnataka,Belagavi,Belagavi-Block-2,Rural,Male,ST,37,12th Pass,False,Service,Education & Training,New,,573211,156022.66,27.22,359867.24,57321.1,Indian Bank,Indian-Belagavi-6,3,2,1,4,False,,False,,0,Operational,2025-09-26,800111.94,69
PMEGP-2024-003794,APP-200575,KVIC-PUN-03,2023-24,2023-09-03,2023-11-19,2024-01-07,Punjab,Jalandhar,Jalandhar-Block-3,Rural,Female,ST,33,Post Graduate,False,Service,Entertainment Services,New,,799586,241501.57,30.2,478125.83,79958.6,ICICI Bank,ICICI-Jalandhar-6,7,4,3,6,False,,False,,0,Operational,2024-10-27,1113682.46,77
PMEGP-2025-003795,APP-691406,KVIC-UTT-03,2023-24,2024-02-02,2024-03-15,2024-04-12,Uttar Pradesh,Kanpur,Kanpur-Block-5,Rural,Male,OBC,41,Graduate,False,Manufacturing,Electronics & IT Hardware,Upgraded,PMEGP-2019-038487,2412945,802171.88,33.24,1369478.62,241294.5,State Bank of India,State-Kanpur-8,3,1,2,6,False,,False,,0,Operational,2025-03-26,7147495.23,86
PMEGP-2023-003796,APP-900982,KVIC-KER-14,2023-24,2023-11-09,2024-01-16,2024-02-23,Kerala,Thiruvananthapuram,Thiruvananthapuram-Block-1,Urban,Female,OBC,34,Graduate,False,Manufacturing,Food Processing,New,,1864805,280505.07,15.04,1397819.43,186480.5,Punjab National Bank,Punjab-Thiruvananthapuram-3,11,5,6,16,False,,False,,0,Operational,2024-11-03,6486066.23,66
PMEGP-2024-003797,APP-839175,KVIC-MAH-07,2025-26,2025-10-24,2025-12-25,2026-02-19,Maharashtra,Mumbai,Mumbai-Block-4,Rural,Female,ST,22,Technical/ITI,False,Service,Beauty & Wellness,New,,805978,225108.97,27.93,500271.23,80597.8,ICICI Bank,ICICI-Mumbai-4,8,3,5,8,False,,False,,0,Operational,2026-09-04,764015.61,73
PMEGP-2025-003798,APP-429221,KVIC-ASS-20,2025-26,2025-05-04,2025-07-07,2025-08-19,Assam,Nagaon,Nagaon-Block-5,Rural,Female,SC,46,10th Pass,False,Manufacturing,Rubber & Plastic Products,New,,1708559,542133.39,31.73,995569.71,170855.9,Canara Bank,Canara-Nagaon-1,5,3,2,7,False,,False,,0,Under Observation,2026-03-01,648051.83,51
PMEGP-2023-003799,APP-251527,KVIC-UTT-02,2023-24,2023-05-09,2023-07-10,2023-08-16,Uttar Pradesh,Varanasi,Varanasi-Block-4,Rural,Male,SC,33,Technical/ITI,False,Service,Hotel & Restaurant,New,,798690,225695.92,28.26,493125.08,79869.0,Punjab National Bank,Punjab-Varanasi-3,7,4,3,11,False,,False,,0,Operational,2024-02-25,1242693.05,73
PMEGP-2024-003800,APP-835779,KVIC-PUN-09,2024-25,2025-01-05,2025-02-26,2025-04-15,Punjab,Patiala,Patiala-Block-3,Urban,Female,OBC,25,Post Graduate,False,Service,Healthcare Services,New,,485569,107074.38,22.05,329937.72,48556.9,State Bank of India,State-Patiala-10,8,4,4,9,False,,False,,0,Operational,2026-02-28,775705.95,95
PMEGP-2025-003801,APP-970286,KVIC-MAD-06,2025-26,2025-07-19,2025-09-09,2025-10-13,Madhya Pradesh,Bhopal,Bhopal-Block-5,Rural,Male,OBC,52,Technical/ITI,False,Manufacturing,Mineral Products,New,,2475748,698601.3,28.22,1529571.9,247574.8,State Bank of India,State-Bhopal-6,7,4,3,12,False,,False,,0,Operational,2026-06-28,2073643.6,81
PMEGP-2023-003802,APP-594849,KVIC-WES-01,2024-25,2024-04-19,2024-06-09,2024-07-19,West Bengal,Howrah,Howrah-Block-2,Rural,Male,General,24,12th Pass,False,Manufacturing,Non-Metallic Products,New,,514217,151781.88,29.52,311013.42,51421.7,ICICI Bank,ICICI-Howrah-5,7,3,4,11,False,,False,,0,Operational,2025-02-11,887222.22,76
PMEGP-2024-003803,APP-111023,KVIC-TEL-02,2025-26,2025-11-06,2025-12-12,2026-01-04,Telangana,Warangal,Warangal-Block-3,Urban,Female,OBC,47,Graduate,False,Service,Logistics & Warehousing,New,,593189,121940.84,20.56,411929.26,59318.9,Indian Bank,Indian-Warangal-7,8,4,4,6,False,,False,,0,Operational,2026-10-03,603907.55,65
PMEGP-2025-003804,APP-465855,KVIC-TEL-15,2025-26,2025-09-06,2025-10-07,2025-11-23,Telangana,Nizamabad,Nizamabad-Block-3,Urban,Male,SC,48,12th Pass,False,Manufacturing,Metal Products,New,,1627904,414160.31,25.44,1050953.29,162790.4,ICICI Bank,ICICI-Nizamabad-4,10,5,5,11,False,,False,,0,Operational,2026-10-18,3739073.89,68
PMEGP-2023-003805,APP-731075,KVIC-KAR-19,2024-25,2024-09-05,2024-11-05,2024-12-07,Karnataka,Mangaluru,Mangaluru-Block-2,Urban,Female,General,23,Technical/ITI,False,Service,IT & ITES,New,,541423,113388.87,20.94,373891.83,54142.3,Bank of Baroda,Bank-Mangaluru-2,7,4,3,11,False,,False,,0,Operational,2025-06-09,1288610.54,83
PMEGP-2024-003806,APP-230809,KVIC-WES-03,2025-26,2025-04-07,2025-05-15,2025-06-28,West Bengal,Durgapur,Durgapur-Block-4,Rural,Female,General,40,10th Pass,False,Manufacturing,Paper & Paper Products,New,,1916786,552392.2,28.82,1172715.2,191678.6,Axis Bank,Axis-Durgapur-4,5,2,3,4,False,,False,,0,Under Observation,2026-01-19,1067428.77,42
PMEGP-2025-003807,APP-952919,KVIC-TAM-05,2024-25,2025-02-18,2025-04-26,2025-05-14,Tamil Nadu,Tiruchirappalli,Tiruchirappalli-Block-4,Rural,Male,OBC,36,Graduate,False,Service,Repair & Maintenance,New,,401480,108109.95,26.93,253222.05,40148.0,Axis Bank,Axis-Tiruchirappalli-9,2,1,1,3,False,,False,,0,Operational,2026-01-12,664585.81,65
